essay_id,topic_heuristic
7e7f4f7,driverless
32f6344,facial_emotion
2ebe52d,mars_face
5688842,driverless
a66267b,mars_face
678af37,car_usage
476dee5,driverless
1caaf3f,car_usage
09d065f,seagoing
c2ac052,other
9bcc548,mars_face
d0127a0,facial_emotion
235ab08,driverless
6309006,mars_face
3a8262e,electoral
1ea8387,driverless
c663629,driverless
8055d0f,electoral
a652823,mars_face
aed12e6,electoral
c31b06a,electoral
46f9e1c,electoral
a06ce47,facial_emotion
dcb2321,mars_face
dace458,mars_face
f5068d7,mars_face
b560a94,venus
b1ee739,venus
4e81112,car_usage
9df51e9,electoral
80ecb06,venus
9473a2c,mars_face
ef04147,venus
169fccf,driverless
cb989ad,driverless
2bdb51f,driverless
6852e97,seagoing
346645c,facial_emotion
f1b6d21,seagoing
aa9d793,driverless
2421da3,mars_face
559b949,electoral
d28faa7,mars_face
41d05c2,car_usage
c3ce525,venus
f723eae,facial_emotion
bd5e3de,car_usage
986ea58,venus
93206fe,venus
efc5b01,seagoing
08d9638,driverless
af44cce,venus
0dbd926,driverless
fc3e730,venus
54f2887,seagoing
71a67d7,driverless
6a4ff38,venus
92daef9,venus
81826e1,driverless
ffbd0b4,venus
a95ef0d,seagoing
13f1744,car_usage
88a1205,facial_emotion
2472175,other
1cb6294,seagoing
4a45fcd,venus
9cbb3ed,venus
074ba84,seagoing
8cc3b1e,seagoing
fa5bdee,car_usage
5dfd5db,venus
033aa4b,venus
ef67317,car_usage
528d63f,venus
d84f0d1,electoral
1afbef5,other
d6bbc8c,driverless
417a337,other
43d915d,car_usage
61e9465,mars_face
2404f31,venus
46c6e90,other
2597102,electoral
19d0d84,car_usage
129f0da,electoral
d300174,mars_face
fa60946,electoral
12bbf33,mars_face
2720b3c,seagoing
377afe7,electoral
a411b28,driverless
b5a5183,car_usage
69df60a,electoral
cf89e5a,seagoing
242cec4,driverless
ea16a1a,facial_emotion
e666cd6,venus
13846d3,facial_emotion
c3967d2,electoral
2f1110c,car_usage
672c071,facial_emotion
724ec02,venus
f88af91,seagoing
ce5391a,driverless
6d7892f,other
b03c95d,electoral
2f0294a,facial_emotion
6318d10,facial_emotion
5829766,mars_face
a6888d9,facial_emotion
874f274,venus
ff8882e,venus
59993ff,driverless
165ec3d,mars_face
44a1d3c,mars_face
db14072,mars_face
8d20032,facial_emotion
6fbb921,mars_face
2956d34,electoral
1833139,venus
2123c43,mars_face
7e3cc3a,other
9e1c9be,mars_face
77f101a,facial_emotion
ff9bb09,car_usage
3021d47,venus
22564a5,driverless
bb1fd4d,other
db966ad,other
e163ad5,mars_face
da478ea,electoral
0854673,seagoing
ca830b6,electoral
ef20b17,other
9ec345f,driverless
99f6a46,mars_face
82c32c5,driverless
5eea485,driverless
52280f0,driverless
b49dc5f,seagoing
b5cc81e,seagoing
955ddac,car_usage
f6a5e07,electoral
aff76f4,mars_face
1900da1,mars_face
4f99bd9,venus
195345f,mars_face
4649f4f,facial_emotion
f3ef9dd,mars_face
5144819,driverless
4c08e39,seagoing
57797cd,mars_face
eb0ff13,driverless
a2b9bbb,other
2254969,venus
6e42888,venus
053fa01,mars_face
74ec2b2,car_usage
8dd9681,driverless
46eb091,car_usage
73b7cf1,venus
9c1a9ab,driverless
6abc1ea,mars_face
fba8915,facial_emotion
0d0b940,venus
a0a89c2,electoral
ff08987,mars_face
0a30626,driverless
5668a5f,car_usage
0ba78ec,mars_face
04af4e1,other
d2ce31c,driverless
be02925,other
7a65a07,facial_emotion
0804daa,other
9dcac24,driverless
571b844,car_usage
596b93d,electoral
a9ec2f7,car_usage
d56cdfa,other
6191a13,car_usage
66bca8e,venus
e03038c,facial_emotion
026355a,seagoing
163e61d,venus
abb62a3,venus
df2cd7e,facial_emotion
add07c0,facial_emotion
283e586,driverless
767cfeb,car_usage
6a52154,venus
eefbdf2,facial_emotion
110eebe,mars_face
398e51b,electoral
37f2d28,seagoing
77fe7b6,driverless
9e5d535,other
33313a8,seagoing
d5591f4,mars_face
5efed92,electoral
20cdd57,venus
8d3c254,mars_face
6dee91b,electoral
6426f32,driverless
a5c90b9,mars_face
e5a9937,car_usage
7ee16a7,car_usage
d4bda89,electoral
eb82391,car_usage
1f65a7f,facial_emotion
9fe2c49,facial_emotion
39a6d61,seagoing
a4f89e4,other
489ea07,venus
09c4d28,mars_face
b7f249d,driverless
45fe812,car_usage
4183f2e,facial_emotion
a4a7cae,other
635eab5,electoral
47fc3e1,mars_face
09ce958,electoral
643ef90,seagoing
02c1ebd,other
1effa08,venus
27c472a,venus
e288f20,electoral
9a7bab7,driverless
5baa53b,driverless
6b49ba5,seagoing
10b9524,driverless
b99b705,mars_face
551b327,venus
a0412dd,driverless
b5a3a7b,venus
773b6f8,driverless
cf741b4,seagoing
7bfc758,seagoing
d64cc33,electoral
c5345d9,mars_face
62880ae,mars_face
d8361b9,facial_emotion
8bdc6d6,driverless
6dd6055,venus
c5bd38a,venus
6828721,electoral
0eca72b,venus
c519dc1,car_usage
3b1a669,car_usage
74f8a54,driverless
51f5a92,car_usage
3056c98,other
0040e27,seagoing
044b201,electoral
089aae3,seagoing
c07bfe6,venus
ad62155,driverless
87652b9,venus
d96a3ea,mars_face
871b8f7,seagoing
148f1e2,facial_emotion
808e21c,seagoing
c1fbd89,seagoing
73ad80b,other
ef95422,electoral
66ff4b7,driverless
cde0de4,electoral
4145491,mars_face
991bb8e,venus
35580f9,driverless
22ad0f0,venus
8188cea,driverless
e962f04,mars_face
54fd7fc,other
ed3d24e,car_usage
f7c4b33,facial_emotion
346ef5b,car_usage
266b6fb,seagoing
41d63b7,mars_face
a4c252e,venus
d4d5074,electoral
6b10b3b,venus
c3cdc02,venus
fba7e12,facial_emotion
633e700,facial_emotion
8d8a93d,venus
cb1082b,venus
873636f,mars_face
d759791,car_usage
5d9d627,electoral
ed767ef,car_usage
45da3a8,driverless
ceb1c5f,car_usage
367b888,other
e297193,driverless
815397d,mars_face
82a9372,other
4867bc2,driverless
b2c56c9,other
220280e,seagoing
569f6e7,facial_emotion
79a90a9,electoral
f28233c,venus
a41ce12,facial_emotion
3494df9,venus
81636c9,seagoing
a06b9af,facial_emotion
7870511,driverless
6be0f72,driverless
c236426,mars_face
5c3d868,venus
57d55a8,car_usage
cc30810,seagoing
c111d3a,driverless
1de153e,mars_face
79db7bd,venus
4611da2,seagoing
17f590a,venus
a64b3b8,car_usage
8048efc,facial_emotion
d1525ce,driverless
d125d72,venus
53cd66e,car_usage
143fb6e,other
bd04e2e,car_usage
d19e4cc,facial_emotion
d61ed97,venus
f7414ec,venus
11bc37a,driverless
de21737,facial_emotion
5e82aa2,driverless
29a6e58,facial_emotion
de27b5d,venus
67ce637,seagoing
6e41e6f,driverless
5a7d31b,car_usage
bb54676,mars_face
7fc6b23,electoral
9ecd3e3,driverless
52f78a2,seagoing
6237ce1,car_usage
8db3141,car_usage
20a8ce1,electoral
8787e12,facial_emotion
e90d60c,seagoing
ff998c8,mars_face
5b437eb,venus
6936381,driverless
ad4d5c6,mars_face
a47a22c,car_usage
84e4ecf,seagoing
3e43f50,venus
047f2c6,driverless
5b080e5,driverless
5306280,other
ab32abd,other
117597e,venus
e413e1a,electoral
90643c9,seagoing
709e39a,driverless
12ff706,car_usage
a65e1f2,venus
835a789,facial_emotion
3978930,facial_emotion
a2a5042,facial_emotion
4205550,other
da342ec,mars_face
1ced533,facial_emotion
b7248bb,electoral
2c8f20b,other
c6781db,seagoing
3a1f04d,electoral
b1fc8c9,venus
6988e04,car_usage
fa1b185,facial_emotion
a412148,driverless
f983854,seagoing
a2f9ade,seagoing
cd6586d,seagoing
678631b,other
a620dab,venus
2bca925,seagoing
9ed9135,venus
1157fa5,seagoing
7477a07,driverless
366c019,facial_emotion
78133cb,other
719c6f1,seagoing
1c84003,other
d19c417,electoral
0cb54b1,electoral
90af7bd,car_usage
060694e,other
eaacc19,facial_emotion
d3eae26,electoral
53b7354,venus
536462b,mars_face
9291bf4,driverless
67f1404,facial_emotion
22085d8,driverless
e3f11a5,driverless
bfc4eda,other
acfb858,mars_face
577ff61,seagoing
ef56699,mars_face
62c323b,other
310dca5,driverless
5d0602f,seagoing
44eff2d,driverless
5bf8a20,venus
978be22,driverless
82dcd90,venus
632de98,car_usage
a8a8f9e,venus
310b8bc,venus
15c487f,facial_emotion
e941b58,driverless
d393d4b,mars_face
b1104f5,facial_emotion
31fffb2,mars_face
a196efc,electoral
a7d384e,electoral
5143f3e,other
9ecb756,car_usage
dc60914,seagoing
2782b6f,seagoing
7a94c66,seagoing
5dfdf3a,venus
3c7a135,driverless
d0be8dc,driverless
a4dd622,mars_face
cae7a1a,mars_face
9b6a4d6,mars_face
a347f11,venus
4aa9f4e,venus
516aee9,venus
3e79213,driverless
a2cce9b,venus
99036bf,venus
481d724,driverless
1a3f98d,driverless
49b9771,driverless
e028b12,venus
3154945,seagoing
f40b5d8,facial_emotion
746e361,mars_face
c8cbdb6,car_usage
562a5b2,car_usage
de93f41,car_usage
d9c42c4,venus
91ed47e,driverless
197f299,car_usage
4e5e23c,venus
4afb85e,seagoing
adde2f0,electoral
246057b,seagoing
fe55509,facial_emotion
6e3bc7a,seagoing
a18c42c,mars_face
1398913,venus
a3aa340,driverless
b16f679,venus
130935b,mars_face
cdabeb5,venus
140846f,electoral
e6f8532,venus
279e329,mars_face
791322a,venus
527009f,facial_emotion
04d3f9c,venus
da5a938,driverless
8641cda,driverless
08ab023,mars_face
0b8588b,electoral
81d2ec4,driverless
c6c4bd8,driverless
59cec78,seagoing
a84d1dc,venus
e11ee45,seagoing
84548c2,electoral
b47da44,other
a9e6fc3,electoral
0033bf4,seagoing
4d361cf,driverless
637b998,venus
9409a54,venus
ecafa7f,facial_emotion
38d8f6c,car_usage
68b8475,car_usage
7f21cc4,seagoing
02f131c,mars_face
0c34cc0,car_usage
e41c360,venus
911c11b,driverless
2e8cee4,venus
df0746c,venus
78a2c82,car_usage
2be5e7f,driverless
5c00e80,electoral
ae0e9f6,driverless
bf00ad9,mars_face
b766957,facial_emotion
051429c,venus
4d5dd3b,venus
852ed3c,car_usage
f1547e9,driverless
2ed047c,driverless
732c234,venus
67990fd,facial_emotion
e224edd,driverless
0eb0013,driverless
c1a0bd9,mars_face
144a332,car_usage
a875d6a,electoral
6f05de3,facial_emotion
864d7af,facial_emotion
0b9d88d,driverless
673ec30,electoral
72d3939,car_usage
05bcd1b,venus
90ab0d6,venus
54d39cc,seagoing
ab65c05,driverless
3aedf9d,electoral
ca5deab,electoral
d11cfd4,driverless
9517e45,driverless
5398e83,driverless
20fe8b8,venus
f61869e,facial_emotion
224e7d7,facial_emotion
82c3a96,venus
f8efea4,driverless
21b56d3,venus
f70824b,mars_face
e941ff8,mars_face
d978161,electoral
f73964f,venus
e43638a,driverless
027a1f9,mars_face
9c11243,car_usage
046d467,other
18834d3,driverless
00da297,venus
faed228,mars_face
02cd88d,facial_emotion
821cbea,other
7082c02,venus
fb7c7a9,facial_emotion
58f1cae,other
f542473,mars_face
63d44e3,electoral
13917a4,facial_emotion
d20bd7a,car_usage
b0e8c53,venus
25cb93b,driverless
51975ae,facial_emotion
e27d6ff,electoral
5206f07,driverless
dc5d479,driverless
98ea16a,other
92101ff,seagoing
42e2c21,mars_face
2efa049,driverless
95d58df,electoral
31c5595,electoral
ef6aca8,seagoing
e068a9b,car_usage
cff1391,facial_emotion
30d6bfe,seagoing
e987a81,electoral
68427ee,driverless
d29cf7f,facial_emotion
92cf776,driverless
76648c5,venus
44c4dea,facial_emotion
ccacd9a,driverless
f49f29e,mars_face
80e8016,electoral
3328793,car_usage
fd851aa,electoral
7596c98,venus
3a4e8d9,car_usage
6546491,facial_emotion
6e46ca3,facial_emotion
f8e6cf7,venus
42ff84e,driverless
ad4257d,seagoing
2c9e6a6,mars_face
7dd795f,mars_face
878db26,seagoing
85197aa,facial_emotion
a81eb53,seagoing
98245fe,facial_emotion
2a14518,seagoing
8bfc1f0,facial_emotion
0030e86,electoral
54255da,mars_face
1b1d926,electoral
71077d8,mars_face
d37a1d4,mars_face
bec7613,facial_emotion
3779f66,other
d3da047,driverless
668e9d1,other
f73175b,venus
9d7fb51,driverless
b330def,mars_face
5e48746,facial_emotion
f5861a4,electoral
393fc11,car_usage
ca340eb,driverless
4a7605d,mars_face
bd83954,venus
8d682cd,facial_emotion
7119d0f,electoral
68c21d6,venus
971445d,driverless
5ccfab5,electoral
f6299c6,facial_emotion
117a386,venus
c0c3bef,car_usage
7456322,driverless
7f37c85,car_usage
78ed400,car_usage
4795d3e,facial_emotion
246b556,mars_face
0e00dde,driverless
e51f18f,car_usage
42a21d9,seagoing
93580a8,seagoing
7dab4be,venus
f43c475,seagoing
f321edd,venus
8bbadfe,driverless
3bb8ecb,seagoing
a111d6c,venus
ad4e3d6,venus
bc5bf52,driverless
b5d5592,driverless
da8c829,car_usage
feba238,electoral
7459fff,driverless
7bf3cb1,driverless
5d5f23d,driverless
9eea4e6,car_usage
48b90fe,seagoing
77c71c3,car_usage
2ec8ca9,venus
c624421,venus
04e1177,driverless
e698739,electoral
3c2c83a,seagoing
0767c85,electoral
c1c3dc4,mars_face
778b1c3,driverless
7d4b44d,venus
a1a03f4,mars_face
f518c1a,mars_face
997679c,facial_emotion
243124b,seagoing
2444c8a,facial_emotion
c547463,facial_emotion
4301d19,mars_face
f137caa,mars_face
a45d6d9,mars_face
50a970f,venus
9d25095,facial_emotion
a95ab46,facial_emotion
a698a32,mars_face
9898612,seagoing
1498b6e,mars_face
cff14e2,venus
c396ded,venus
321758b,mars_face
a81dab5,other
c825e74,venus
23e63ae,driverless
ea14ad6,mars_face
c870af2,car_usage
fc68dd9,car_usage
b116271,seagoing
6e79fe9,seagoing
dd43d5b,venus
211d058,venus
c9feb22,venus
fa6b1b2,other
320475b,electoral
8a2b6fe,seagoing
834163b,car_usage
e9d46e3,driverless
4eed718,driverless
409efc0,venus
3bea149,seagoing
c45e3c0,facial_emotion
06a9fdf,mars_face
2e922a8,mars_face
af8c1c9,seagoing
af2a216,venus
28382e5,venus
7363097,driverless
5225bf0,driverless
ea84dea,electoral
c3b868c,driverless
77b828a,facial_emotion
4b346ce,seagoing
7006ed1,facial_emotion
8d98a49,car_usage
6b81b9d,car_usage
d0e706d,electoral
23bc2c4,facial_emotion
8101828,venus
b78887e,venus
392b094,driverless
8b0c0ce,mars_face
e47a407,venus
1f3ac05,venus
b2bef39,other
f39431c,venus
8004817,driverless
7cd2bae,mars_face
77c9d3f,seagoing
3785422,venus
cd03571,venus
bddecb4,facial_emotion
648f50e,car_usage
98569e1,car_usage
8bb5e74,driverless
ee9a6d2,mars_face
3623b07,mars_face
590d353,mars_face
5ed55fb,venus
cfa680e,facial_emotion
744cdf9,mars_face
6b08f37,driverless
7d2ffee,venus
17d277f,venus
55c94b9,venus
af057d8,mars_face
5430e30,facial_emotion
3c2b8aa,venus
9106d85,driverless
82ff441,mars_face
b254e4e,driverless
76268de,venus
4d2c117,facial_emotion
91c6024,seagoing
0b095ea,venus
9c8d646,facial_emotion
a704ae6,facial_emotion
55c1225,venus
eba1dfa,venus
a5f3eba,car_usage
8a5aed7,electoral
638b1ef,seagoing
c2962e6,seagoing
8f99561,mars_face
7148bb6,electoral
b996081,driverless
7fa2c6b,facial_emotion
50b9edc,driverless
90a8004,venus
a0154df,mars_face
9b523f3,facial_emotion
a1d96a1,other
85b5320,driverless
9914633,mars_face
6e29e23,mars_face
a7e1ea2,mars_face
cad1883,driverless
ab0d3ab,venus
c0ee4fa,electoral
c2d42a7,facial_emotion
58edf73,facial_emotion
aab8548,electoral
cd44a5a,seagoing
25e76b0,electoral
c3974d3,advice
6139fd7,facial_emotion
2c5df89,venus
f546cf5,venus
41d957f,car_usage
5b078b2,mars_face
b75e1ba,venus
ecda55c,electoral
e9269d6,mars_face
eefdc66,venus
135eb15,electoral
60d538c,mars_face
409951c,car_usage
309bd04,facial_emotion
8927e9d,seagoing
cc1d174,facial_emotion
e88653e,car_usage
47e73e8,driverless
b51cad7,other
8f57187,driverless
595ebd3,mars_face
2aaa8cf,other
8d8ac7f,electoral
cffa6fb,venus
cf8d30d,driverless
205075e,car_usage
28de5fe,car_usage
e2d253c,mars_face
ec8212f,facial_emotion
cc28ac9,facial_emotion
b9a006f,facial_emotion
05fa0f0,venus
9b815d8,seagoing
890d02c,driverless
fd6e5a7,car_usage
57e1bf2,electoral
ff88e0d,facial_emotion
cad0481,other
a25d09e,car_usage
ee6126b,other
a987cd3,driverless
7c4e31f,driverless
dd226a9,facial_emotion
b8c4484,electoral
d9936bc,car_usage
f1c81a1,venus
4b77414,driverless
688fdbb,car_usage
cae51a8,venus
01bb061,car_usage
eafd71b,driverless
a1a8e7b,driverless
71ec6c2,venus
6fc833f,car_usage
d0bb1cc,car_usage
ca26a6a,other
c2a3c50,venus
0e289bb,seagoing
4681db6,venus
3d74cf4,venus
6efab09,venus
afd6035,driverless
ec10c42,seagoing
ba2fb55,venus
151a470,mars_face
20e88fd,venus
23ee95d,electoral
64ee98f,facial_emotion
1781f4e,venus
9ba7436,other
cf64f64,driverless
d1d95ea,venus
5fe4eeb,facial_emotion
c13993d,other
0760ba5,driverless
c11476d,venus
aef34f4,car_usage
36e31bf,facial_emotion
2e2e458,driverless
f527045,driverless
85f8a7e,car_usage
bd18a8b,venus
6747056,seagoing
0e54b40,venus
da9e82a,driverless
3393759,venus
3a0a581,electoral
69715eb,driverless
0dcf2f6,venus
b72a081,car_usage
d2d7ffb,mars_face
4f6d629,car_usage
efe002a,mars_face
52a9b4f,car_usage
72d135f,driverless
71e74d8,driverless
a1c0187,venus
dbf7e1e,seagoing
6978f8c,seagoing
5e47d03,driverless
c1f0eab,venus
b333fa7,driverless
69084e9,driverless
10787dc,venus
706a54e,facial_emotion
e0eb3ac,driverless
b94c2b6,venus
c107670,venus
660cbde,venus
83c22e9,venus
648593b,venus
40ab3ee,car_usage
3a275eb,other
77bed99,other
9f244ee,facial_emotion
57d9535,seagoing
5e08943,other
0f393ae,car_usage
b4c0303,electoral
0ada1e2,electoral
c1fb803,mars_face
cea013b,electoral
adb6a5a,other
f2faede,other
29273d7,other
20b7318,electoral
342724a,car_usage
668e16e,facial_emotion
a8cf68c,mars_face
f6929a1,seagoing
76afaf5,seagoing
c85ac45,seagoing
3f1888d,mars_face
7c7715f,venus
d5e312e,electoral
49fc55b,facial_emotion
bc1be26,seagoing
2eef8db,venus
f260d4e,venus
4f11a26,electoral
d013dc7,electoral
d138a75,mars_face
9375fe0,car_usage
cd644de,electoral
a3ad983,venus
bcde80b,driverless
b6a5a2a,other
9e6c4ac,driverless
980a15b,venus
41bb18f,driverless
ebce6a4,electoral
519100a,venus
b5365be,venus
047a377,facial_emotion
1b3b11e,mars_face
47626ae,driverless
9b11f52,facial_emotion
be496ae,driverless
1eb708e,seagoing
9953c19,car_usage
0065bd6,driverless
77d9cb5,other
98bb413,driverless
1b5c960,seagoing
dee7e18,electoral
b2f1196,seagoing
ac919b8,car_usage
8831d7a,venus
30be42a,driverless
44f2536,venus
774757d,electoral
046e84a,mars_face
e1e06f9,venus
75e727b,facial_emotion
a7ba001,mars_face
8c7090b,electoral
331e7e8,car_usage
5e99300,driverless
f932e4c,venus
66ca8f3,other
e0a82f7,facial_emotion
a9ae33c,seagoing
f487f7b,seagoing
858fb4a,facial_emotion
868ba1d,driverless
2af44aa,facial_emotion
06743f8,driverless
dc10eb8,driverless
58a3037,other
0ad4908,venus
2b6bf6c,electoral
b701593,driverless
f016ca9,electoral
498a10e,mars_face
3af84f4,facial_emotion
896afa6,venus
62729e1,venus
84a35db,car_usage
e9ed658,driverless
75abb10,electoral
61fe513,facial_emotion
79c21a0,seagoing
b247721,seagoing
b7f8862,mars_face
7cdf8b2,electoral
4f5b050,mars_face
7587078,driverless
d76d97f,facial_emotion
dc8e9f9,venus
5278bcd,car_usage
06ef6d4,mars_face
9cff5ed,venus
4d48ec6,driverless
f16ceb2,mars_face
0ff64dd,facial_emotion
e85205c,electoral
9a84d5f,driverless
434b035,electoral
9c91080,driverless
8b1c3fc,other
f084460,seagoing
b25a820,facial_emotion
66b8eaa,other
e0e7925,driverless
50ecce9,facial_emotion
6d5dadc,venus
db18689,venus
ec9a0b2,driverless
b9d2914,venus
670483d,venus
62720f4,seagoing
d22af96,venus
c2dc1f0,electoral
b6f3190,mars_face
7d860aa,driverless
d798cd9,other
4a406d9,facial_emotion
5e08e98,seagoing
de1fddb,venus
f17679c,seagoing
e354650,driverless
07d1a3b,venus
777c76a,car_usage
5ef2247,venus
b4070da,facial_emotion
61f29a7,electoral
13f9359,electoral
2d9b9c4,driverless
a9c51ed,facial_emotion
3594209,car_usage
dacfa3e,venus
b6b3010,mars_face
6432cad,seagoing
7715f1d,venus
399c926,other
8ad36ea,car_usage
75f4205,car_usage
7fa4d7b,venus
bd79de4,driverless
3dd0ee7,facial_emotion
8951a7f,mars_face
a5e7068,electoral
ad31adf,other
01a0d33,driverless
e2202d5,driverless
cffc8aa,venus
0f91158,facial_emotion
d36602f,seagoing
36a8309,electoral
82f4346,venus
eb7bbaa,facial_emotion
1111bf7,electoral
54504f2,electoral
bcbbc36,facial_emotion
c6beb17,seagoing
b946dc0,venus
59b6075,electoral
429eccc,venus
0b88519,car_usage
c1efcae,mars_face
13e7ace,car_usage
18f8ef2,mars_face
dd83c62,venus
68c37d4,mars_face
b2fa3a3,other
88b0a4f,facial_emotion
3cabc05,venus
2b41246,facial_emotion
bdbc14e,mars_face
cc8319c,facial_emotion
200ea48,other
721e694,car_usage
474e939,electoral
c94b689,driverless
e76e2af,facial_emotion
6cc5bef,facial_emotion
f721caf,facial_emotion
6b9e3c2,driverless
fa87d4a,mars_face
9443400,car_usage
aa4f2ff,electoral
bb8683b,venus
ef3ba7e,facial_emotion
5c54427,driverless
5b0af71,driverless
26e68ea,driverless
0a54018,driverless
4c86695,seagoing
118557a,driverless
73fece8,facial_emotion
8779507,electoral
eb828b6,venus
719e49f,electoral
9ecc83f,venus
1ca4609,seagoing
c58321c,driverless
17c5f94,electoral
0a35ec7,electoral
9ff1dec,electoral
ae2834e,driverless
a4f63d6,venus
33cb44b,car_usage
00d027f,facial_emotion
658794c,other
ccaa072,other
dde6f61,electoral
e250c3b,mars_face
7d7dd16,venus
34622c1,driverless
e989f07,electoral
1193d27,car_usage
5c0e7d0,driverless
2116512,venus
ce9e198,other
6498348,other
9e091e4,driverless
4d6bbea,facial_emotion
16ead3d,facial_emotion
035a4d2,electoral
35190a9,driverless
3651ff6,facial_emotion
c486ab6,electoral
793c4ff,venus
9f6d017,driverless
ae4bf83,facial_emotion
faf55f3,car_usage
adb7b2b,mars_face
8b5367f,mars_face
6e33b3a,driverless
322025b,mars_face
fef2540,mars_face
edbe3d7,venus
ec1381c,venus
6aeffd6,driverless
7f04a47,electoral
a9b8802,car_usage
7dad651,seagoing
834c55a,venus
795d85a,car_usage
1f94329,other
0ebb30a,car_usage
0502b23,other
10d1d31,seagoing
a7dd51f,venus
68b12db,venus
c11c0f6,mars_face
4c6248a,driverless
49080ed,venus
b3491a6,other
f4ab62f,driverless
e83337e,car_usage
d3f995f,driverless
53b7652,driverless
01a53e1,venus
e5efc6c,mars_face
b6c2cb5,venus
1b45c61,facial_emotion
cfa72bf,mars_face
3355650,electoral
f0beb1f,facial_emotion
ca8d53f,car_usage
704009b,electoral
b006918,facial_emotion
7338a0f,facial_emotion
cea84d3,mars_face
5b27764,facial_emotion
4ad7a7d,driverless
1412e31,electoral
9aa7059,facial_emotion
e05bf58,venus
b0cfdcf,other
eef9cfb,mars_face
d17e95c,venus
d211ba8,facial_emotion
a9fbd0a,venus
ca2218d,venus
a6aac56,electoral
1d74982,seagoing
